movie_id,movie_title,director_id,director_name
4551,Be Cool,37932,F. Gary Gray
612,Munich,488,Steven Spielberg
9567,Tears of the Sun,20907,Antoine Fuqua
37821,Killers,36797,Robert Luketic
203801,The Man from U.N.C.L.E.,956,Guy Ritchie
2539,Spanglish,3388,James L. Brooks
9297,Monster House,57193,Gil Kenan
3172,Bandits,8246,Barry Levinson
6520,First Knight,3415,Jerry Zucker
1439,Anna and the King,17167,Andy Tennant
37958,Immortals,56512,Tarsem Singh
2026,Hostage,1011158,Florent-Emilio Siri
7450,Titan A.E.,12881,Gary Goldman
7450,Titan A.E.,40345,Don Bluth
11375,Hollywood Homicide,4037,Ron Shelton
9425,Soldier,4014,Paul W.S. Anderson
25769,Carriers,94220,Àlex Pastor
25769,Carriers,94222,David Pastor
23685,Monkeybone,57646,Henry Selick
11866,Flight of the Phoenix,12028,John Moore
9741,Unbreakable,11614,M. Night Shyamalan
211672,Minions,8023,Kyle Balda
211672,Minions,124747,Pierre Coffin
23629,Sucker Punch,15217,Zack Snyder
8688,Snake Eyes,1150,Brian De Palma
10153,Sphere,8246,Barry Levinson
153518,The Angry Birds Movie,52701,Fergal Reilly
153518,The Angry Birds Movie,1281387,Clay Kaytis
8676,Fool's Gold,17167,Andy Tennant
20829,Funny People,41039,Judd Apatow
4349,The Kingdom,36602,Peter Berg
9718,Talladega Nights: The Ballad of Ricky Bobby,55710,Adam McKay
10808,Dr. Dolittle 2,52112,Steve Carr
197,Braveheart,2461,Mel Gibson
25,Jarhead,39,Sam Mendes
35,The Simpsons Movie,197,David Silverman
11086,The Majestic,4027,Frank Darabont
10477,Driven,16938,Renny Harlin
1997,Two Brothers,2352,Jean-Jacques Annaud
6947,The Village,11614,M. Night Shyamalan
3050,Doctor Dolittle,31024,Betty Thomas
2675,Signs,11614,M. Night Shyamalan
809,Shrek 2,5524,Andrew Adamson
809,Shrek 2,12079,Kelly Asbury
809,Shrek 2,12080,Conrad Vernon
920,Cars,7879,John Lasseter
920,Cars,7911,Joe Ranft
4806,Runaway Bride,1201,Garry Marshall
7451,xXx,18878,Rob Cohen
228165,The SpongeBob Movie: Sponge Out of Water,217174,Paul Tibbitt
3595,Ransom,6159,Ron Howard
16869,Inglourious Basterds,138,Quentin Tarantino
879,Hook,488,Steven Spielberg
1573,Die Hard 2,16938,Renny Harlin
9257,S.W.A.T.,47640,Clark Johnson
1903,Vanilla Sky,11649,Cameron Crowe
9697,Lady in the Water,11614,M. Night Shyamalan
395,AVP: Alien vs. Predator,4014,Paul W.S. Anderson
23398,Alvin and the Chipmunks: The Squeakquel,31024,Betty Thomas
10590,We Were Soldiers,2460,Randall Wallace
117263,Olympus Has Fallen,20907,Antoine Fuqua
200,Star Trek: Insurrection,2388,Jonathan Frakes
44943,Battle: Los Angeles,66739,Jonathan Liebesman
587,Big Fish,510,Tim Burton
10395,Wolf,5342,Mike Nichols
57212,War Horse,488,Steven Spielberg
152760,The Monuments Men,1461,George Clooney
2756,The Abyss,2710,James Cameron
33909,Wall Street: Money Never Sleeps,1152,Oliver Stone
49017,Dracula Untold,1167470,Gary Shore
9882,The Siege,9181,Edward Zwick
2270,Stardust,957,Matthew Vaughn
978,Seven Years in Tibet,2352,Jean-Jacques Annaud
44564,The Dilemma,6159,Ron Howard
3132,Bad Company,5572,Joel Schumacher
8814,Doom,10765,Andrzej Bartkowiak
8427,I Spy,31024,Betty Thomas
52520,Underworld: Awakening,80923,Måns Mårlind
52520,Underworld: Awakening,80924,Björn Stein
80585,Rock of Ages,20739,Adam Shankman
10592,Hart's War,17812,Gregory Hoblit
49021,Killer Elite,141688,Gary McKendry
11535,Rollerball,1090,John McTiernan
10550,Ballistic: Ecks vs. Sever,65615,Wych Kaosayananda
11258,Hard Rain,30149,Mikael Salomon
12610,Osmosis Jones,7395,Bobby Farrelly
12610,Osmosis Jones,7396,Peter Farrelly
59981,Legends of Oz: Dorothy's Return,15780,Dan St. Pierre
201088,Blackhat,638,Michael Mann
5137,Sky Captain and the World of Tomorrow,41378,Kerry Conran
3093,Basic Instinct 2,30365,Michael Caton-Jones
107846,Escape Plan,29605,Mikael Håfström
188207,The Legend of Hercules,16938,Renny Harlin
4614,The Sum of All Fears,23968,Phil Alden Robinson
24021,The Twilight Saga: Eclipse,27571,David Slade
11371,The Score,7908,Frank Oz
20352,Despicable Me,124747,Pierre Coffin
20352,Despicable Me,124748,Chris Renaud
11517,Money Train,52629,Joseph Ruben
214756,Ted 2,52139,Seth MacFarlane
26428,Agora,19840,Alejandro Amenábar
9824,Mystery Men,59646,Kinka Usher
48988,Hall Pass,7395,Bobby Farrelly
48988,Hall Pass,7396,Peter Farrelly
9008,The Insider,638,Michael Mann
300673,The Finest Hours,50767,Craig Gillespie
12113,Body of Lies,578,Ridley Scott
38778,Dinner for Schmucks,6737,Jay Roach
72331,Abraham Lincoln: Vampire Hunter,23430,Timur Bekmambetov
1844,Entrapment,15148,Jon Amiel
846,The X Files,12523,Rob Bowman
9703,The Last Legion,58656,Doug Lefler
857,Saving Private Ryan,488,Steven Spielberg
136797,Need for Speed,293911,Scott Waugh
3981,What Women Want,17698,Nancy Meyers
425,Ice Age,5713,Chris Wedge
6171,Dreamcatcher,8844,Lawrence Kasdan
72976,Lincoln,488,Steven Spielberg
603,The Matrix,9339,Lilly Wachowski
603,The Matrix,9340,Lana Wachowski
568,Apollo 13,6159,Ron Howard
9021,The Santa Clause 2,15045,Michael Lembeck
82695,Les Misérables,70500,Tom Hooper
9489,You've Got Mail,9248,Nora Ephron
12133,Step Brothers,55710,Adam McKay
9342,The Mask of Zorro,10702,Martin Campbell
41733,Due Date,57130,Todd Phillips
227306,Unbroken,11701,Angelina Jolie
5551,Space Cowboys,190,Clint Eastwood
9350,Cliffhanger,16938,Renny Harlin
9208,Broken Arrow,11401,John Woo
4244,The Kid,12962,Jon Turteltaub
1852,World Trade Center,1152,Oliver Stone
11820,Mona Lisa Smile,10723,Mike Newell
76493,The Dictator,6767,Larry Charles
345,Eyes Wide Shut,240,Stanley Kubrick
196867,Annie,82511,Will Gluck
256591,Focus,56411,Glenn Ficarra
256591,Focus,56412,John Requa
59962,This Means War,36425,McG
36648,Blade: Trinity,3893,David S. Goyer
1880,Red Dawn,8328,John Milius
9440,Primary Colors,5342,Mike Nichols
71679,Resident Evil: Retribution,4014,Paul W.S. Anderson
10483,Death Race,4014,Paul W.S. Anderson
11412,The Long Kiss Goodnight,16938,Renny Harlin
11983,Proof of Life,18596,Taylor Hackford
6795,Zathura: A Space Adventure,15277,Jon Favreau
550,Fight Club,7467,David Fincher
11170,We Are Marshall,36425,McG
9292,Hudson Hawk,7145,Michael Lehmann
10783,Lucky Numbers,9248,Nora Ephron
100241,"I, Frankenstein",1707,Stuart Beattie
257,Oliver Twist,3556,Roman Polanski
9947,Elektra,12523,Rob Bowman
189,Sin City: A Dame to Kill For,2294,Robert Rodriguez
189,Sin City: A Dame to Kill For,2293,Frank Miller
12618,Random Hearts,2226,Sydney Pollack
253412,Everest,67813,Baltasar Kormákur
1427,Perfume: The Story of a Murderer,1071,Tom Tykwer
818,Austin Powers in Goldmember,6737,Jay Roach
16577,Astro Boy,33183,David Bowers
329,Jurassic Park,488,Steven Spielberg
12160,Wyatt Earp,8844,Lawrence Kasdan
9331,Clear and Present Danger,13015,Phillip Noyce
300168,Dragon Blade,57832,Daniel Lee
9072,Little Man,35689,Keenen Ivory Wayans
3536,U-571,7213,Jonathan Mostow
9087,The American President,3026,Rob Reiner
12177,The Love Guru,71527,Marco Schnabel
12138,3000 Miles to Graceland,71418,Demian Lichtenstein
273248,The Hateful Eight,138,Quentin Tarantino
9955,Blades of Glory,60922,Josh Gordon
9955,Blades of Glory,60923,Will Speck
50359,Hop,49903,Tim Hill
1271,300,15217,Zack Snyder
693,Meet the Fockers,6737,Jay Roach
14306,Marley & Me,5065,David Frankel
497,The Green Mile,4027,Frank Darabont
11199,Wild Hogs,68573,Walt Becker
9982,Chicken Little,61411,Mark Dindal
210577,Gone Girl,7467,David Fincher
2501,The Bourne Identity,11694,Doug Liman
710,GoldenEye,10702,Martin Campbell
2275,The General's Daughter,12786,Simon West
37165,The Truman Show,2690,Peter Weir
9837,The Prince of Egypt,21879,Simon Wells
9837,The Prince of Egypt,44113,Steve Hickner
9837,The Prince of Egypt,59803,Brenda Chapman
10708,Daddy Day Care,52112,Steve Carr
136400,2 Guns,67813,Baltasar Kormákur
10992,Cats & Dogs,64191,Lawrence Guterman
9654,The Italian Job,37932,F. Gary Gray
2642,Two Weeks Notice,18323,Marc Lawrence
8916,Antz,18863,Eric Darnell
8916,Antz,52870,Tim Johnson
19899,Couples Retreat,12708,Peter Billingsley
2119,Days of Thunder,893,Tony Scott
9641,Cheaper by the Dozen 2,20739,Adam Shankman
294254,Maze Runner: The Scorch Trials,1179066,Wes Ball
38167,Eat Pray Love,52779,Ryan Murphy
5994,The Family Man,11091,Brett Ratner
39514,RED,57270,Robert Schwentke
9563,Any Given Sunday,1152,Oliver Stone
547,The Horse Whisperer,4135,Robert Redford
1538,Collateral,638,Michael Mann
9334,The Scorpion King,26713,Chuck Russell
11128,Ladder 49,46297,Jay Russell
75780,Jack Reacher,9033,Christopher McQuarrie
8914,Deep Blue Sea,16938,Renny Harlin
13576,This Is It,65310,Kenny Ortega
39538,Contagion,1884,Steven Soderbergh
10628,Kangaroo Jack,48980,David McNally
14836,Coraline,57646,Henry Selick
8645,The Happening,11614,M. Night Shyamalan
9509,Man on Fire,893,Tony Scott
10067,The Shaggy Dog,53177,Brian Robbins
9384,Starsky & Hutch,57130,Todd Phillips
9279,Jingle All the Way,13581,Brian Levant
1487,Hellboy,10828,Guillermo del Toro
9422,A Civil Action,2260,Steven Zaillian
77174,ParaNorman,58897,Sam Fell
77174,ParaNorman,154705,Chris Butler
4824,The Jackal,30365,Michael Caton-Jones
9620,Paycheck,11401,John Woo
9302,Up Close & Personal,18250,Jon Avnet
10199,The Tale of Despereaux,64152,Robert Stevenhagen
10199,The Tale of Despereaux,58897,Sam Fell
10771,The Tuxedo,66654,Kevin Donovan
3512,Under Siege 2: Dark Territory,32277,Geoff Murphy
137094,Jack Ryan: Shadow Recruit,11181,Kenneth Branagh
274479,Joy,17883,David O. Russell
267860,London Has Fallen,132239,Babak Najafi
8078,Alien: Resurrection,2419,Jean-Pierre Jeunet
7485,Shooter,20907,Antoine Fuqua
170687,The Boxtrolls,52691,Anthony Stacchi
170687,The Boxtrolls,1152981,Graham Annable
6435,Practical Magic,2171,Griffin Dunne
137106,The Lego Movie,107446,Phil Lord
137106,The Lego Movie,155267,Christopher Miller
10040,Miss Congeniality 2: Armed and Fabulous,58072,John Pasquin
6278,Reign of Fire,12523,Rob Bowman
82682,Gangster Squad,91268,Ruben Fleischer
17610,Year One,1524,Harold Ramis
22954,Invictus,190,Clint Eastwood
16995,State of Play,17350,Kevin Macdonald
16558,Duplicity,19242,Tony Gilroy
9849,My Favorite Martian,18281,Donald Petrie
5820,The Sentinel,47640,Clark Johnson
16866,Planet 51,117052,Jorge Blanco
16866,Planet 51,968303,Javier Abad
16866,Planet 51,1158156,Marcos Martínez
201,Star Trek: Nemesis,2523,Stuart Baird
11775,Intolerable Cruelty,1223,Joel Coen
87825,Trouble with the Curve,4746,Robert Lorenz
12201,Edge of Darkness,10702,Martin Campbell
11015,The Relic,37710,Peter Hyams
9932,Analyze That,1524,Harold Ramis
13389,Righteous Kill,18250,Jon Avnet
8838,Mercury Rising,23213,Harold Becker
17332,The Soloist,36588,Joe Wright
4958,The Legend of Bagger Vance,4135,Robert Redford
786,Almost Famous,11649,Cameron Crowe
9513,Garfield: A Tail of Two Kitties,49903,Tim Hill
11679,xXx: State of the Union,7256,Lee Tamahori
38321,Priest,116357,Scott Stewart
14411,Sinbad: Legend of the Seven Seas,52870,Tim Johnson
14411,Sinbad: Legend of the Seven Seas,1205756,Patrick Gilmore
8413,Event Horizon,4014,Paul W.S. Anderson
10052,Dragonfly,4499,Tom Shadyac
9676,The Black Dahlia,1150,Brian De Palma
9664,Flyboys,57138,Tony Bill
2100,The Last Castle,21526,Rod Lurie
10384,Supernova,1723,Walter Hill
10384,Supernova,62020,Jack Sholder
137321,Winter's Tale,5575,Akiva Goldsman
123553,The Mortal Instruments: City of Bones,21981,Harald Zwart
11260,Meet Dave,53177,Brian Robbins
9009,Dark Water,8574,Walter Salles
11374,Edtv,6159,Ron Howard
2309,Inkheart,1978,Iain Softley
8285,The Spirit,2293,Frank Miller
210860,Mortdecai,508,David Koepp
2312,In the Name of the King: A Dungeon Siege Tale,23799,Uwe Boll
9839,Beyond Borders,10702,Martin Campbell
381902,The Monkey King 2,93991,Soi Cheang
13922,The Great Raid,21053,John Dahl
293660,Deadpool,55252,Tim Miller
9713,Holy Man,18356,Stephen Herek
190859,American Sniper,190,Clint Eastwood
257445,Goosebumps,65630,Rob Letterman
9007,Just Like Heaven,54050,Mark Waters
889,The Flintstones in Viva Rock Vegas,13581,Brian Levant
1370,Rambo III,16589,Peter MacDonald
4942,Leatherheads,1461,George Clooney
347969,The Ridiculous 6,57370,Frank Coraci
24438,Did You Hear About the Morgans?,18323,Marc Lawrence
116741,The Internship,17825,Shawn Levy
35791,Resident Evil: Afterlife,4014,Paul W.S. Anderson
72431,Red Tails,1216147,Anthony Hemingway
1813,The Devil's Advocate,18596,Taylor Hackford
87428,That's My Boy,74619,Sean Anders
8840,DragonHeart,18878,Rob Cohen
10589,After the Sunset,11091,Brett Ratner
71676,Ghost Rider: Spirit of Vengeance,20192,Brian Taylor
71676,Ghost Rider: Spirit of Vengeance,20193,Mark Neveldine
1722,Captain Corelli's Mandolin,18844,John Madden
10022,The Pacifier,20739,Adam Shankman
11358,Walking Tall,34453,Kevin Bray
13,Forrest Gump,24,Robert Zemeckis
6477,Alvin and the Chipmunks,49903,Tim Hill
1597,Meet the Parents,6737,Jay Roach
10530,Pocahontas,65530,Mike Gabriel
10530,Pocahontas,65531,Eric Goldberg
1924,Superman,7187,Richard Donner
9327,The Nutty Professor,4499,Tom Shadyac
8488,Hitch,17167,Andy Tennant
10603,George of the Jungle,54967,Sam Weisman
8273,American Wedding,54584,Jesse Dylan
109424,Captain Phillips,25598,Paul Greengrass
35056,Date Night,17825,Shawn Levy
8839,Casper,11887,Brad Silberling
156022,The Equalizer,20907,Antoine Fuqua
7303,Maid in Manhattan,39819,Wayne Wang
8963,Crimson Tide,893,Tony Scott
1402,The Pursuit of Happyness,20646,Gabriele Muccino
9315,Flightplan,57270,Robert Schwentke
8984,Disclosure,8246,Barry Levinson
795,City of Angels,11887,Brad Silberling
24,Kill Bill: Vol. 1,138,Quentin Tarantino
11353,Bowfinger,7908,Frank Oz
393,Kill Bill: Vol. 2,138,Quentin Tarantino
9618,Tango & Cash,58728,Andrei Konchalovsky
9618,Tango & Cash,58729,Albert Magnoli
9374,Death Becomes Her,24,Robert Zemeckis
8584,Shanghai Noon,46076,Tom Dey
2320,Executive Decision,2523,Stuart Baird
58224,Mr. Popper's Penguins,54050,Mark Waters
1729,The Forbidden Kingdom,18898,Rob Minkoff
175574,Free Birds,8029,Jimmy Hayward
8077,Alien³,7467,David Fincher
8818,Evita,9168,Alan Parker
8195,Ronin,13776,John Frankenheimer
10586,The Ghost and the Darkness,2042,Stephen Hopkins
116149,Paddington,101666,Paul King
80035,The Watch,62854,Akiva Schaffer
10632,The Hunted,15175,William Friedkin
12117,Instinct,12962,Jon Turteltaub
1792,Stuck on You,7395,Bobby Farrelly
1792,Stuck on You,7396,Peter Farrelly
13260,Semi-Pro,65702,Kent Alterman
72197,The Pirates! In an Adventure with Scientists!,53304,Peter Lord
72197,The Pirates! In an Adventure with Scientists!,565297,Jeff Newitt
3580,Changeling,190,Clint Eastwood
12123,Chain Reaction,12989,Andrew Davis
9566,The Fan,893,Tony Scott
9833,The Phantom of the Opera,5572,Joel Schumacher
4517,Elizabeth: The Golden Age,37630,Shekhar Kapur
8202,Æon Flux,54025,Karyn Kusama
16072,Gods and Generals,66088,Ronald F. Maxwell
34314,Turbulence,101767,Robert Butler
19724,Imagine That,52845,Karey Kirkpatrick
145220,Muppets Most Wanted,26205,James Bobin
14623,Thunderbirds,2388,Jonathan Frakes
42297,Burlesque,42745,Steve Antin
2841,A Very Long Engagement,2419,Jean-Pierre Jeunet
802,Lolita,240,Stanley Kubrick
10375,D-Tox,33254,Jim Gillespie
36586,Blade II,10828,Guillermo del Toro
11321,Seven Pounds,20646,Gabriele Muccino
70074,Bullet to the Head,1723,Walter Hill
242,The Godfather: Part III,1776,Francis Ford Coppola
9621,Elizabethtown,11649,Cameron Crowe
1819,"You, Me and Dupree",19271,Anthony Russo
1819,"You, Me and Dupree",19272,Joe Russo
8536,Superman II,10586,Richard Lester
8046,Gigli,769,Martin Brest
1717,All the King's Men,2260,Steven Zaillian
479,Shaft,6482,John Singleton
9444,Anastasia,12881,Gary Goldman
9444,Anastasia,40345,Don Bluth
824,Moulin Rouge!,6201,Baz Luhrmann
11456,Domestic Disturbance,23213,Harold Becker
261023,Black Mass,65167,Scott Cooper
3683,Flags of Our Fathers,190,Clint Eastwood
22803,Law Abiding Citizen,37932,F. Gary Gray
285923,Grindhouse,2294,Robert Rodriguez
285923,Grindhouse,138,Quentin Tarantino
285923,Grindhouse,11090,Edgar Wright
285923,Grindhouse,16847,Eli Roth
285923,Grindhouse,16848,Rob Zombie
285923,Grindhouse,141673,Jason Eisener
39437,Beloved,16294,Jonathan Demme
1950,Lucky You,323,Curtis Hanson
640,Catch Me If You Can,488,Steven Spielberg
97630,Zero Dark Thirty,14392,Kathryn Bigelow
9767,The Break-Up,59026,Peyton Reed
11631,Mamma Mia!,71068,Phyllida Lloyd
32856,Valentine's Day,1201,Garry Marshall
6519,The Dukes of Hazzard,52049,Jay Chandrasekhar
8741,The Thin Red Line,30715,Terrence Malick
49520,The Change-Up,42994,David Dobkin
1850,Man on the Moon,3974,Miloš Forman
524,Casino,1032,Martin Scorsese
26389,From Paris with Love,35453,Pierre Morel
11817,Bulletproof Monk,70573,Paul Hunter
2123,"Me, Myself & Irene",7395,Bobby Farrelly
2123,"Me, Myself & Irene",7396,Peter Farrelly
9907,Barnyard,4489,Steve Oedekerk
9969,Deck the Halls,61175,John Whitesell
18239,The Twilight Saga: New Moon,3288,Chris Weitz
808,Shrek,5524,Andrew Adamson
808,Shrek,12058,Vicky Jenson
38050,The Adjustment Bureau,1921,George Nolfi
8367,Robin Hood: Prince of Thieves,8300,Kevin Reynolds
9390,Jerry Maguire,11649,Cameron Crowe
72105,Ted,52139,Seth MacFarlane
2898,As Good as It Gets,3388,James L. Brooks
10312,Patch Adams,4499,Tom Shadyac
109443,Anchorman 2: The Legend Continues,55710,Adam McKay
2022,Mr. Deeds,32593,Steven Brill
37686,Super 8,15344,J.J. Abrams
462,Erin Brockovich,1884,Steven Soderbergh
9919,How to Lose a Guy in 10 Days,18281,Donald Petrie
187017,22 Jump Street,107446,Phil Lord
187017,22 Jump Street,155267,Christopher Miller
628,Interview with the Vampire,17016,Neil Jordan
10201,Yes Man,59026,Peyton Reed
302699,Central Intelligence,57633,Rawson Marshall Thurber
9441,Stepmom,10965,Chris Columbus
274167,Daddy's Home,74619,Sean Anders
224141,Into the Woods,17633,Rob Marshall
388,Inside Man,5281,Spike Lee
2112,Payback,4723,Brian Helgeland
10329,Congo,664,Frank Marshall
74465,We Bought a Zoo,11649,Cameron Crowe
13811,Knowing,21085,Alex Proyas
6877,Failure to Launch,46076,Tom Dey
10320,The Ring Two,26875,Hideo Nakata
50646,"Crazy, Stupid, Love.",56411,Glenn Ficarra
50646,"Crazy, Stupid, Love.",56412,John Requa
8920,Garfield,18357,Peter Hewitt
13673,Christmas with the Kranks,18311,Joe Roth
60308,Moneyball,5345,Bennett Miller
6950,Outbreak,5231,Wolfgang Petersen
225574,Non-Stop,59521,Jaume Collet-Serra
13836,Race to Witch Mountain,58375,Andy Fickman
752,V for Vendetta,11266,James McTeigue
6038,Shanghai Knights,42994,David Dobkin
9975,Curious George,61290,Matthew O'Callaghan
11451,Herbie Fully Loaded,7312,Angela Robinson
12103,Don't Say a Word,5501,Gary Fleder
60304,Hansel & Gretel: Witch Hunters,76927,Tommy Wirkola
2251,Unfaithful,7270,Adrian Lyne
46529,I Am Number Four,40256,D.J. Caruso
231,Syriana,2945,Stephen Gaghan
300671,13 Hours: The Secret Soldiers of Benghazi,865,Michael Bay
